state_name,county_nm,year,Total Population,WT number of public wastewater facilities,WT returns by public wastewater facilities,HP instream use,HP total number of facilities,HP total power generated,HP total offstream surface-water withdrawals,Ir Total reclaimed wastewater,Ir Total conveyance loss,Ir Total total irrigation,Ir Total total consumptive use,Ir Total total s-s withdrawals,A total s-s withdrawals,L consumptive use,L total s-s withdrawals,M reclaimed wastewater,M total consumptive use,M total s-s withdrawals,TP total number of facilities,TP total reclaimed wastewater,TP total power generated,TP total consumptive use,TP total s-s withdrawls,TP total s-s withdrawls plus deliveries,NTP number of facilities,NTP power generation,NTP total consumptive use,NTP total s-s withdrawals,NTP total s-s withdrawals plus deliveries,GTP number of facilities,GTP power generation,GTP total consumptive use,GTP total s-s withdrawals,GTP total s-s withdrawals plus deliveries,FTP number of facilities,FTP reclaimed wastewater,FTP power generation,FTP total consumptive use,FTP total s-s withdrawals,FTP total s-s withdrawals plus deliveries,TTP number of facilities,TTP reclaimed wastewater,TTP power generated,TTP total s-s withdrawals plus deliveries,TTP total consumptive use,TTP total s-s withdrawals,I number of facilities,I reclaimed wastewater,I total consumptive use,I total s-s withdrawals,I total s-s withdrawals plus deliveries,C reclaimed wastewater,C total consumptive use,C total s-s withdrawals,C total s-s withdrawals plus deliveries,D s-s population,D per capita use s-s,D per capita use public-supplied,D total consumptive use,D total s-s withdrawals total,D total s-s withdrawals plus deliveries,PS number of facilities,PS reclaimed wastewater,PS per capita use,PS public use and losses,PS total deliveries,PS total s-s withdrawals total
California,Mariposa,1985,13.390,7.000,0.690,1345.930,0.000,254.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.390,0.580,0.000,0.090,0.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.050,0.100,0.000,0.190,0.170,0.470,6.270,75.000,111.000,0.330,0.470,1.260,0.000,0.000,0.000,0.000,1.140,1.300
California,Mariposa,1990,14.300,20.000,1.510,623.190,2.000,97.530,0.000,0.000,0.000,1.900,2.680,4.280,0.000,0.700,0.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.010,0.010,0.000,0.000,0.000,0.270,6.540,75.000,155.000,0.440,0.490,1.690,12.000,0.000,0.000,0.000,1.470,2.040
California,Mariposa,1995,15.900,20.000,2.010,2259.290,2.000,518.120,0.000,0.040,0.300,1.700,4.220,5.190,0.000,0.540,0.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.010,0.010,0.010,0.000,0.180,0.000,0.690,7.750,75.000,115.000,0.400,0.580,1.520,9.000,0.000,244.000,0.360,1.630,1.990
California,Mariposa,2000,17.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.250,0.000,3.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.020,75.000,0.000,0.000,0.980,0.980,0.000,0.000,0.000,0.000,0.000,1.150
California,Mariposa,2005,18.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.900,0.000,2.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.010,0.000,0.000,0.000,0.000,9.933,226.000,503.000,0.000,2.240,6.330,0.000,0.000,557.000,0.000,4.090,4.530
California,Mariposa,2010,18.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.000,2.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.461,75.000,98.000,0.000,1.010,1.480,0.000,0.000,326.000,0.000,0.470,1.560
California,Mariposa,2015,17.531,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,3.680,13.320,17.450,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.533,88.000,88.000,0.000,1.100,1.540,0.000,0.000,136.000,0.000,0.440,0.680
California,Mendocino,1985,73.540,17.000,4.560,143.450,0.000,57.030,0.000,0.400,0.000,26.100,24.590,40.150,0.000,0.430,0.500,0.000,0.500,1.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,8.310,8.870,0.000,1.110,0.620,3.530,22.010,75.000,150.000,2.440,1.650,9.380,0.000,0.000,0.000,0.000,11.200,12.670
California,Mendocino,1990,80.350,22.000,4.180,128.980,1.000,48.480,0.000,0.000,0.000,1.700,2.410,3.390,0.000,0.540,0.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.480,0.000,0.000,0.000,1.770,33.880,75.000,104.000,1.920,2.540,7.370,49.000,0.000,0.000,0.000,7.080,8.640
California,Mendocino,1995,84.300,22.000,6.420,0.000,1.000,25.750,69.620,4.750,0.000,23.600,36.190,36.370,0.000,0.730,1.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,1.110,3.440,3.820,0.000,0.340,0.000,1.300,34.620,75.000,133.000,2.400,2.600,9.230,15.000,0.000,176.000,0.450,8.310,8.760
California,Mendocino,2000,86.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.540,0.000,42.400,0.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.050,0.000,0.000,0.000,0.000,33.240,75.000,0.000,0.000,2.490,2.490,0.000,0.000,0.000,0.000,0.000,10.020
California,Mendocino,2005,88.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.250,0.000,40.970,0.150,0.000,0.000,0.000,0.000,0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,0.120,0.000,0.000,0.000,0.000,30.465,101.000,274.000,0.000,3.080,18.870,0.000,0.000,228.000,0.000,15.790,13.130
California,Mendocino,2010,87.841,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.190,0.000,65.580,0.220,0.000,0.000,0.000,0.000,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.180,0.000,3.350,3.350,0.000,0.000,0.000,0.000,25.901,75.000,90.000,0.000,1.940,7.510,0.000,0.000,159.000,0.000,5.570,9.840
California,Mendocino,2015,87.649,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.000,27.780,57.520,68.700,0.010,0.000,0.000,0.000,0.000,0.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.180,0.000,3.350,3.350,0.000,0.000,0.000,0.000,24.977,74.000,74.000,0.000,1.850,6.490,0.000,0.000,141.000,0.000,4.640,8.830
California,Merced,1985,158.640,23.000,13.750,1945.340,0.000,153.750,0.000,5.510,36.740,521.100,1129.640,1836.880,0.000,11.660,17.120,0.000,0.050,0.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.370,13.000,22.030,0.000,2.750,1.160,9.390,40.940,75.000,185.000,6.470,3.070,24.890,0.000,0.000,0.000,0.000,39.080,35.770
California,Merced,1990,178.400,29.000,14.490,1437.460,5.000,254.100,0.000,0.000,69.220,517.300,1038.760,1504.350,0.000,27.380,63.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,0.000,0.690,1.390,5.410,0.000,0.000,14.880,16.350,46.960,75.000,214.000,8.220,3.520,31.600,44.000,0.000,0.000,0.000,33.570,31.770
California,Merced,1995,198.500,29.000,15.860,734.000,6.000,247.040,1078.430,0.000,166.940,517.800,1272.120,1585.580,0.000,39.520,61.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.000,0.000,1.440,4.510,4.960,0.000,0.650,0.000,2.490,45.360,75.000,195.000,8.950,3.400,33.220,15.000,0.000,219.000,0.770,32.760,33.530
California,Merced,2000,210.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,569.220,0.000,1744.160,25.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.260,2.260,0.000,0.000,0.000,0.000,53.140,75.000,0.000,0.000,3.990,3.990,0.000,0.000,0.000,0.000,0.000,47.580
California,Merced,2005,241.706,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,524.950,0.000,1439.680,35.660,0.000,0.000,0.000,0.000,1.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.070,0.000,0.000,0.000,0.000,54.616,285.000,203.000,0.000,15.570,53.500,0.000,0.000,583.000,0.000,37.930,109.140
California,Merced,2010,255.793,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,613.340,0.000,1374.270,35.660,0.000,0.000,0.000,0.000,0.680,0.000,0.000,8.270,0.000,0.030,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.270,0.000,0.000,0.030,0.000,0.000,0.000,5.630,5.630,0.000,0.000,0.000,0.000,50.403,75.000,180.000,0.000,3.780,40.730,0.000,0.000,246.000,0.000,36.950,50.430
California,Merced,2015,268.455,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,553.530,745.330,970.620,34.330,0.000,0.000,0.000,0.000,0.740,1.000,0.000,65.090,0.150,0.210,0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,65.090,0.210,0.150,0.210,23.000,0.000,0.000,5.630,5.630,0.000,0.000,0.000,0.000,55.324,104.000,118.000,0.000,5.770,31.000,0.000,0.000,235.000,0.000,25.230,50.170
California,Modoc,1985,9.490,5.000,0.410,0.000,0.000,0.000,0.000,1.330,7.530,167.300,299.020,442.960,0.000,0.800,1.100,0.000,0.080,0.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.400,0.400,0.000,0.160,0.130,0.460,4.410,75.000,171.000,0.310,0.330,1.200,0.000,0.000,0.000,0.000,1.200,1.430
California,Modoc,1990,9.680,5.000,0.390,0.000,0.000,0.000,0.000,0.000,0.000,157.300,291.000,447.920,0.000,0.770,1.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.220,5.300,75.000,153.000,0.270,0.400,1.070,13.000,0.000,0.000,0.000,0.890,1.200
California,Modoc,1995,10.040,5.000,0.510,0.000,0.000,0.000,0.000,1.270,9.880,155.700,331.430,425.990,0.000,0.800,1.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.230,5.380,74.000,150.000,0.290,0.400,1.100,3.000,0.000,253.000,0.250,0.930,1.180
California,Modoc,2000,9.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,86.720,0.000,236.900,0.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.520,76.000,0.000,0.000,0.420,0.420,0.000,0.000,0.000,0.000,0.000,1.140
California,Modoc,2005,9.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,140.900,0.000,306.400,3.960,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.250,0.000,0.000,0.000,0.000,5.620,180.000,461.000,0.000,1.010,2.810,0.000,0.000,256.000,0.000,1.800,1.000
California,Modoc,2010,9.686,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,139.190,0.000,252.930,5.940,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.296,76.000,164.000,0.000,0.400,1.120,0.000,0.000,294.000,0.000,0.720,1.290
California,Modoc,2015,8.965,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,171.890,128.990,171.490,0.270,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.533,95.000,90.000,0.000,0.430,0.830,0.000,0.000,135.000,0.000,0.400,0.600
California,Mono,1985,9.090,7.000,2.210,543.610,0.000,432.940,0.000,2.320,1.070,40.860,97.180,178.140,0.000,0.030,0.050,0.000,0.160,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.080,0.000,0.290,0.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.080,0.000,0.000,0.290,0.000,0.000,0.000,0.000,0.000,0.000,0.210,0.000,0.850,0.090,0.000,251.000,0.590,0.000,2.260,0.000,0.000,0.000,0.000,3.110,3.710
California,Mono,1990,9.960,8.000,2.130,151.920,5.000,138.510,0.000,0.010,0.580,45.950,117.720,202.290,0.000,0.250,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.370,9.500,9.160,75.000,163.000,0.210,0.690,0.820,28.000,0.000,0.000,0.000,0.260,0.310
California,Mono,1995,10.550,8.000,2.350,0.000,5.000,371.970,1144.110,6.100,0.000,51.200,200.740,208.770,0.000,0.290,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.140,9.560,10.090,1.790,73.000,147.000,0.430,0.130,1.420,5.000,0.000,305.000,0.850,1.820,2.670
California,Mono,2000,12.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.160,0.000,179.590,9.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.640,74.000,0.000,0.000,0.420,0.420,0.000,0.000,0.000,0.000,0.000,3.400
California,Mono,2005,12.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.330,0.000,194.850,11.940,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.582,403.000,233.000,0.000,1.040,3.350,0.000,0.000,311.000,0.000,2.310,3.090
California,Mono,2010,14.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.460,0.000,214.450,11.940,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.030,0.000,0.000,0.000,0.000,2.312,52.000,137.000,0.000,0.120,1.750,0.000,0.000,251.000,0.000,1.630,2.980
California,Mono,2015,13.909,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,37.870,44.110,58.530,10.170,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.030,0.030,0.000,0.000,0.000,0.000,1.940,88.000,101.000,0.000,0.170,1.380,0.000,0.000,165.000,0.000,1.210,1.980
California,Monterey,1985,329.800,28.000,38.140,0.000,0.000,0.000,0.000,5.810,0.000,275.320,378.320,580.730,0.000,2.510,2.730,0.000,3.900,14.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8353.250,0.010,685.320,685.320,0.000,0.000,8353.250,0.000,0.010,0.360,0.000,0.000,5.400,116.400,117.040,0.000,3.280,1.010,11.820,35.600,75.000,97.000,8.150,2.670,31.350,0.000,0.000,0.000,0.000,40.130,47.010
California,Monterey,1990,355.660,29.000,35.070,0.000,0.000,0.000,0.000,0.000,0.000,325.500,323.210,497.700,0.000,2.860,2.860,0.000,3.430,8.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,8355.330,0.010,685.490,685.490,1.000,0.000,8355.330,0.000,0.010,0.360,145.000,0.000,0.000,25.380,27.320,0.000,0.000,0.000,10.970,68.190,75.000,74.000,6.850,5.110,26.330,170.000,0.000,0.000,0.000,34.130,34.240
California,Monterey,1995,361.800,29.000,39.580,0.000,0.000,0.000,0.000,9.080,0.600,301.300,434.410,585.170,0.000,2.270,2.270,0.000,0.120,2.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,6342.620,0.000,635.000,635.000,1.000,0.000,6342.620,635.000,0.000,635.000,136.000,0.000,7.090,26.500,27.950,0.000,4.460,0.790,17.950,34.120,75.000,78.000,7.610,2.560,28.090,35.000,0.000,124.000,0.000,44.140,40.520
California,Monterey,2000,401.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,430.440,0.000,835.000,0.000,0.000,0.000,0.000,0.000,0.210,0.000,0.000,0.000,0.000,890.000,890.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,890.000,0.000,0.000,0.000,5.700,5.700,0.000,0.000,0.000,0.000,69.790,75.000,0.000,0.000,5.230,5.230,0.000,0.000,0.000,0.000,0.000,43.470
California,Monterey,2005,412.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,373.100,0.000,413.220,0.000,0.000,0.000,0.000,0.000,3.470,0.000,0.000,1339.350,0.000,610.380,610.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1339.350,0.000,0.000,610.380,0.000,0.000,0.000,0.120,0.120,0.000,0.000,0.000,0.000,63.658,206.000,84.000,0.000,13.140,42.520,0.000,0.000,251.000,0.000,29.380,87.620
California,Monterey,2010,415.057,0.000,0.000,0.000,0.000,0.000,0.000,6.060,0.000,427.420,0.000,479.450,0.000,0.000,0.000,0.000,0.000,4.990,0.000,0.000,452.950,0.000,7.520,7.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,452.950,0.000,0.000,7.520,0.000,0.000,0.000,2.160,2.160,0.000,0.000,0.000,0.000,39.427,51.000,77.000,0.000,2.020,30.920,0.000,0.000,129.000,0.000,28.900,48.370
California,Monterey,2015,433.898,0.000,0.000,0.000,0.000,0.000,0.000,11.500,0.000,264.490,134.800,168.860,0.000,0.000,0.000,0.000,0.000,6.610,2.000,0.000,4351.340,0.260,160.660,160.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,4351.340,160.660,0.260,160.660,11.000,0.000,0.000,2.160,2.160,0.000,0.000,0.000,0.000,46.347,58.000,67.000,0.000,2.710,28.700,0.000,0.000,99.000,0.000,25.990,38.230
California,Napa,1985,103.420,9.000,7.710,0.000,0.000,0.000,0.000,0.310,0.610,22.900,18.090,33.890,0.000,0.170,0.240,0.000,0.070,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.290,0.790,1.130,0.000,1.180,0.190,4.520,6.870,76.000,119.000,3.120,0.520,12.010,0.000,0.000,0.000,0.000,16.160,18.830
California,Napa,1990,110.770,9.000,8.950,0.000,0.000,0.000,0.000,0.380,0.000,31.000,32.380,43.350,0.000,0.180,0.180,0.000,1.130,1.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.000,0.000,0.050,0.000,0.630,0.000,0.000,0.450,3.010,28.420,75.000,167.000,4.120,2.130,15.850,44.000,0.000,0.000,0.000,16.910,17.010
California,Napa,1995,117.800,9.000,10.390,0.000,0.000,0.000,0.000,0.000,0.590,32.900,44.740,45.800,0.000,0.340,0.330,0.000,1.850,1.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.000,0.000,0.360,1.240,1.250,0.150,0.850,0.450,3.730,18.430,75.000,104.000,3.220,1.380,11.740,8.000,0.000,164.000,2.610,13.650,16.260
California,Napa,2000,124.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.950,0.000,53.050,0.450,0.000,0.000,0.000,0.000,0.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.060,6.060,0.000,0.000,0.000,0.000,19.950,75.000,0.000,0.000,1.500,1.500,0.000,0.000,0.000,0.000,0.000,19.250
California,Napa,2005,132.764,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.460,0.000,31.450,0.590,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.673,75.000,95.000,0.000,1.330,12.220,0.000,0.000,157.000,0.000,10.890,18.110
